-3.254780789211604031e+01,-2.783916633801568175e+00,1.536448617748937018e+01,-2.638299185134411307e+00,2.085303092661196089e+01,-1.035278724577015730e+01,-5.707175717522405822e-01,5.222227994336781975e+00,-1.119573824315482913e+00,5.598908375157926720e+00,-1.058797318821758893e+01,-8.524460513881333412e-01,5.306237835181247142e+00,-1.052011300085916146e+00,5.828191685952838874e+00,-2.672936897714731685e+01,-4.393782277754930909e+00,-1.246514042742354889e+01,1.066430991260209460e+00,1.306184277040860309e+01,3.999606839245710699e+00,-3.766994195411085933e+00,3.509917179285771738e+01,2.194377710313264007e+00,9.117046550616226819e-01,-8.772255406269421130e+00,-1.044728836595117505e+00,-3.197725592749658396e+00,1.338422080157838090e-01,3.940515244469710687e+00,1.283200951172888571e+00,2.554117828231136089e-01,1.162107673318976175e+01,7.212930547585374441e-01,2.337602878639845061e-01,-8.679092648796597587e+00,-1.126806111472297811e+00,-3.370109994824610933e+00,1.568708225736364092e-01,3.858757457731622154e+00,1.364352914767531733e+00,1.476539063752438652e-01,1.189591912272074836e+01,5.665177754460244408e-01,1.110409910832830527e-01
-3.316763484902826065e+01,-3.452142381946718519e+00,1.575053964489465308e+01,-2.156933559323951588e+00,2.173075461373508332e+01,-1.037624826520860033e+01,-4.459148649433710698e-01,5.381316630870551343e+00,-9.520791784360531640e-01,5.747351670330547613e+00,-1.042734083072404339e+01,-4.947408763648969421e-01,5.377168341390753170e+00,-1.157318783867827161e+00,5.418897614358052728e+00,-2.676020017243678950e+01,-4.199080790628618942e+00,-1.239636833153934425e+01,1.115829728524989850e+00,1.301285783944875618e+01,4.390758127904371477e+00,-3.195884202139208430e+00,3.663062218675280235e+01,2.336610402856543534e+00,1.286881465221245024e+00,-8.735864692965769507e+00,-1.061485217114188195e+00,-3.253630601053319360e+00,1.535812356690944569e-01,3.900801105560052218e+00,1.500087156602560423e+00,3.453388704705149248e-01,1.217950486368672536e+01,7.842048249361188716e-01,3.455285488944290773e-01,-8.762850703666948959e+00,-1.010560443892310811e+00,-3.070605659961871403e+00,7.272471293498124212e-02,3.910242224373367215e+00,1.428600822909810830e+00,3.178993660996120574e-01,1.166560902988572934e+01,8.474198959392990060e-01,2.174037487217654330e-01
-3.631841210834313216e+01,-2.934798064024771169e-02,1.511361011930504006e+01,-1.718579633995309885e+00,2.754571652253754266e+01,-1.589974238161022235e+01,-1.444110342913208056e+00,7.046770198774621186e+00,-6.857350838240233726e-01,1.116026371995504540e+01,-1.636118605734933595e+01,-1.466122251670689991e+00,7.705736412386050560e+00,-9.840877230143700860e-01,1.038990209426990141e+01,-2.979187145525870761e+01,-3.897895144803528389e+00,-1.624950606375199058e+01,3.084790511404382762e+00,1.210321524174731778e+01,3.738541751134535573e+00,-6.665809198432773641e+00,4.505263799832583516e+01,1.728090518621299365e+00,2.794437055127535263e+00,-1.231395946674005870e+01,-1.156327158566343494e+00,-5.835199991018672705e+00,3.652794073162399235e-01,5.234845863735242411e+00,1.739535043331158048e+00,-7.218795426840320939e-01,1.875534708052321520e+01,1.202597402771521828e+00,1.063885587591417936e+00,-1.320515230018514785e+01,-1.579692181608257417e+00,-5.608922969587857743e+00,3.409811874714586133e-01,6.023873189608615064e+00,1.453967997020145564e+00,-1.188180060910029923e+00,1.684364234263652804e+01,1.027760007071534032e+00,3.960413324555190906e-01
-3.626227265571360192e+01,-3.898727524491693575e-02,1.489631050034593152e+01,-2.660648493917853852e+00,2.637739547110320970e+01,-1.601726474854857329e+01,-1.268914673541007287e+00,7.397200478744926144e+00,-7.462039597732675889e-01,1.072746054905179669e+01,-1.616569474761004344e+01,-1.231805294317996902e+00,7.691437621433353300e+00,-6.268071316881410615e-01,1.072198489570604352e+01,-3.012112501856979918e+01,-4.063664062107659625e+00,-1.611037469645721032e+01,3.037284395507273249e+00,1.239811428424133766e+01,3.586194760190894115e+00,-6.800814400984712016e+00,4.365073654557287597e+01,1.850592968489174872e+00,2.411431616353163498e+00,-1.276829217276660877e+01,-1.366990891645622375e+00,-5.798498461279202765e+00,5.053429039385410881e-01,5.597331215771304436e+00,1.638840854806332459e+00,-8.231144239591396961e-01,1.791077353430640784e+01,1.370858844715725500e+00,1.122582575764823565e+00,-1.307740648276778650e+01,-1.568943520640164069e+00,-5.813006588136916619e+00,2.620613233168801459e-01,5.818753803601595109e+00,1.702805522997889121e+00,-9.615334217393400884e-01,1.804207669413266402e+01,1.002520837700511924e+00,5.595029624909878541e-01
-3.519572201867124761e+01,1.698646455096013419e+00,1.497756245335413716e+01,-2.713132779329173072e+00,2.518821483882716805e+01,-1.527880366047091165e+01,-5.802067032419776504e-01,7.256488261478947877e+00,-8.930508532762974072e-01,9.760095914036174491e+00,-1.520424506362311590e+01,-2.415318520241192535e-01,7.542460358347273797e+00,-4.719781773313917461e-01,9.924571008096480185e+00,-3.004937126176606199e+01,-4.326704510561828698e+00,-1.620859897393407678e+01,3.065327717326102874e+00,1.226918781097771749e+01,3.614479738769345030e+00,-7.113026317223444472e+00,4.331917217083513094e+01,1.244172916823531150e+00,1.676274088888838332e+00,-1.248987934503234776e+01,-1.431609170993919600e+00,-5.816131815063980248e+00,4.783627248166126278e-01,5.378857709662819175e+00,1.718109558835853701e+00,-8.009906838308552546e-01,1.769971246864201220e+01,9.115682698183594779e-01,5.732960968037430494e-01,-1.289014188898763180e+01,-1.643819014790874444e+00,-5.800981753169461186e+00,4.516490735593647887e-01,5.644636234022718746e+00,1.796511132031562541e+00,-8.282232155463427059e-01,1.752082805916788644e+01,1.170915713005865832e+00,7.350714271448310910e-01
-3.577695364342816475e+01,-7.491463926399935525e-02,1.428171818056198461e+01,-2.506662661986844398e+00,2.668700872769039734e+01,-1.599483820914661969e+01,-1.590513563135267372e+00,7.187973077513213127e+00,-6.981779015403093425e-01,1.095748792652607051e+01,-1.619373230517334861e+01,-1.481854946560734909e+00,7.532104878446026497e+00,-5.964489295557173776e-01,1.082812465084107245e+01,-3.006351599710337297e+01,-3.901007221688369775e+00,-1.619577237886540289e+01,2.933673017237864666e+00,1.258823605572267468e+01,3.673340110960827687e+00,-6.963512069400059623e+00,4.368776629679495471e+01,1.869248500359645515e+00,2.386112503655467787e+00,-1.257647535204866962e+01,-1.373059590901277494e+00,-5.933607704281580908e+00,4.545185565375934877e-01,5.515668213275812803e+00,1.665206979406933963e+00,-9.976476991466541877e-01,1.790505475217806364e+01,1.118592149454377349e+00,8.213331982596321357e-01,-1.292198249989256986e+01,-1.659674495423220764e+00,-5.847092248369158973e+00,4.699438802509689483e-01,5.745836402132213472e+00,1.666099455602481072e+00,-1.250437476314270269e+00,1.724434933515177093e+01,1.377708688021716865e+00,9.102099215759266171e-01
-3.619540529106222948e+01,-1.210605600872366461e+00,1.393136992836448229e+01,-2.100312642587848000e+00,2.791608754370016143e+01,-1.614433404456576326e+01,-2.018394798738861518e+00,7.078030170636180785e+00,-5.358413439803686451e-01,1.149543152399380830e+01,-1.672946628672508851e+01,-2.060647436328769011e+00,7.768519056330983830e+00,-1.107529366643962732e+00,1.054900242050763559e+01,-3.026175979884543210e+01,-3.622229676052703073e+00,-1.619580205064610112e+01,3.204370778348431426e+00,1.300261547839433263e+01,3.304797535137225850e+00,-6.699672465880787797e+00,4.326333512497787837e+01,1.060023479016403813e+00,1.975641953918403138e+00,-1.255857478916603576e+01,-8.357696791927150537e-01,-5.577507712749461888e+00,5.264903991730880417e-01,5.778871201178936268e+00,1.532785347284472133e+00,-5.604074978150960229e-01,1.781924232770909455e+01,1.062987532860425244e+00,9.633342880369853978e-01,-1.295995982679451863e+01,-1.695546667352362036e+00,-5.793246156036121697e+00,1.479268463490529262e-01,5.608531586203494790e+00,1.358122741071463579e+00,-1.099015279418812163e+00,1.768152215139267369e+01,1.287193256814687770e+00,9.852767813734013558e-01
-3.625392056817301523e+01,-1.556367918129468453e-01,1.486829100772049372e+01,-3.178809261017163657e+00,2.552852775320953782e+01,-1.606189281153088189e+01,-1.593114321971766500e+00,7.016945265035444912e+00,-1.310383660413397822e+00,1.032971545969500937e+01,-1.670034282779424828e+01,-1.301035216933271954e+00,8.476114960341142535e+00,-2.447019122657488610e-01,1.095946275723207997e+01,-3.044161399666772994e+01,-3.594188021240328546e+00,-1.581716586307345018e+01,2.700925385804027190e+00,1.300035903330792308e+01,3.182888568787282768e+00,-6.662733131200962333e+00,4.320275261501357278e+01,8.838943490057709074e-01,1.259071256831497454e+00,-1.259469149253274978e+01,-1.130976152743438989e+00,-5.845686869341816028e+00,3.740205341312339282e-01,5.647881130144820183e+00,1.447971651549604388e+00,-8.186082805357743908e-01,1.759836023276550776e+01,8.561684774940334641e-01,5.175334916985657729e-01,-1.337413008196802267e+01,-1.817704450907925207e+00,-5.944587544959647474e+00,2.008162177910997603e-01,5.963629876541210351e+00,1.826655103651896317e+00,-1.075931711332852148e+00,1.824094480375603311e+01,1.356169799912976703e+00,8.381063782038635779e-01
-3.465861061927950715e+01,2.826456670366186863e+00,1.537624080763953849e+01,-2.910599467479124680e+00,2.379695316567488916e+01,-1.512169149756654463e+01,-5.598342619161088551e-01,6.956164740340862629e+00,-1.233540051030165952e+00,9.345066290238134954e+00,-1.593010668448316203e+01,-4.259867199536757076e-01,8.374109419462321569e+00,-2.591354743205282474e-01,1.016578028724123683e+01,-3.046855823111024009e+01,-4.082835943697272540e+00,-1.593219208036685153e+01,3.112275729970529259e+00,1.262165439104823861e+01,3.671370308958570305e+00,-6.381073182278985456e+00,4.362139737106886628e+01,1.361077462577726882e+00,1.884896535676455320e+00,-1.244548340977486767e+01,-1.197793293538270021e+00,-5.657026627090767867e+00,5.760882936429733148e-01,5.358152168801713522e+00,1.772040276587746988e+00,-4.085326499405412815e-01,1.798242414743270956e+01,1.135575709283243917e+00,9.826367993908130538e-01,-1.315971741542981555e+01,-1.909081208703674593e+00,-5.655706245524437570e+00,1.975395902360208289e-01,5.512159162228481790e+00,1.938450824693623620e+00,-7.091592880055730408e-01,1.827204916009226920e+01,1.179593021441720069e+00,5.981318831475606057e-01
-3.614648183990574637e+01,-7.133471463326137574e-01,1.435708674755960779e+01,-3.153665726063594743e+00,2.586138225308760497e+01,-1.569601905001980313e+01,-1.425388689767487893e+00,6.949497056359853708e+00,-1.107847087317477275e+00,1.028715530649613719e+01,-1.673728877360052536e+01,-1.812777260705133786e+00,8.196487595599101894e+00,-3.979873406910979794e-01,1.088959309092438055e+01,-3.052652158924535186e+01,-3.654614485677628810e+00,-1.620126634587490955e+01,3.206446413926691719e+00,1.326597923588531103e+01,3.219121059511889538e+00,-6.721112475597028180e+00,4.204991982298534481e+01,1.138058028707799707e+00,1.449891603670774520e+00,-1.262517926885452724e+01,-1.057530365478915435e+00,-5.727022692814022875e+00,3.993604482301832403e-01,5.788475086475080467e+00,1.576999154672189540e+00,-7.344891903058641258e-01,1.729112115050689269e+01,1.161592635107942417e+00,7.087424753824905777e-01,-1.310681033329214529e+01,-2.008154687189096066e+00,-6.088832206898569410e+00,4.508238955967308059e-01,5.733823725764493950e+00,1.837521449287510933e+00,-1.239867894746682353e+00,1.773793908940065123e+01,1.532476950574415353e+00,1.148882070225250684e+00
-3.647188391122473661e+01,-3.318771818221293302e-01,1.483154354418388898e+01,-2.462592893292824492e+00,2.715241118771280782e+01,-1.559485810520157045e+01,-1.558609046259713304e+00,6.845972556320156777e+00,-8.908504879794325593e-01,1.076106585395951853e+01,-1.545865128690093115e+01,-1.027386234853671976e+00,7.189753378906278414e+00,-7.290148518425190183e-01,1.027620127366440883e+01,-3.015714415077644972e+01,-3.912319626229672664e+00,-1.617089133038077975e+01,3.759447475622401225e+00,1.235307920144213156e+01,3.368761144842930655e+00,-6.338901254892689963e+00,4.432023344603747006e+01,2.275537108222277727e+00,3.820405789585268774e+00,-1.219344711153175886e+01,-1.120472983824668534e+00,-5.771362588528427651e+00,6.502677023591414418e-01,5.253711656292244569e+00,1.504680559224166325e+00,-6.529350238180668953e-01,1.792660550098436545e+01,1.380704809880644257e+00,1.413041993514607686e+00,-1.251494994824359175e+01,-1.590334478455870615e+00,-5.747354029821678978e+00,6.219200260805332059e-01,5.605553439616980604e+00,1.616707313712142824e+00,-1.392485351757839274e+00,1.680745998184191947e+01,7.277292667581553021e-01,3.504021047164445624e-01
-3.622702664709464671e+01,-5.354541250521729356e-01,1.447984873601939881e+01,-1.491516142413416901e+00,2.853314131403655907e+01,-1.551172199727647794e+01,-1.181054612778126289e+00,6.841245804748530723e+00,-3.602861325485025579e-01,1.157019165542973482e+01,-1.713646417045664094e+01,-1.893831889129230728e+00,8.493451724235791644e+00,-1.581597917156188637e-01,1.142555701674409541e+01,-2.941729102658019102e+01,-4.286417162822147908e+00,-1.658957155783180326e+01,3.259520550926163995e+00,1.223680367297943228e+01,3.498965405668910567e+00,-8.206864906795491521e+00,4.301347203650428241e+01,1.373315434425307124e+00,2.228233490537872008e+00,-1.223689592634543288e+01,-1.008797891079522557e+00,-6.235350913680519191e+00,5.207705415563198548e-01,5.439310452691956677e+00,1.766170592388667249e+00,-7.579804085784976886e-01,1.891700000525490211e+01,1.439744740468068773e+00,1.496628514647187602e+00,-1.388814239072932821e+01,-1.938291399674879623e+00,-6.040762457924755857e+00,5.261461432952130313e-01,6.714758434691104227e+00,1.518489910616379168e+00,-1.433282144596278007e+00,1.659583559459323965e+01,1.457667266895455560e+00,9.244193011904404678e-01
-3.516142872641496098e+01,6.990556151425603160e-01,1.422646462966315717e+01,-1.642257131050846253e+00,2.736253466143095281e+01,-1.500518873322949709e+01,-6.381729598740474296e-01,6.539727123202506043e+00,-6.276451577970200146e-01,1.084537898308605364e+01,-1.690646721300362998e+01,-1.769490599731986302e+00,8.292098598787564612e+00,-4.279007642809170564e-01,1.105996009581231654e+01,-2.934822159343921655e+01,-4.443924601470337521e+00,-1.692795296090648804e+01,4.095171325691851827e+00,1.233962961777702461e+01,3.291384824733218917e+00,-8.667822457139829240e+00,4.156256573113325459e+01,8.684518631072795092e-01,2.017771042779485935e+00,-1.197364673367832921e+01,-1.066956530734358699e+00,-6.353565870138320193e+00,8.072748225616693807e-01,5.271127999837410094e+00,1.765138251057152718e+00,-1.022116672263455150e+00,1.841824981876314027e+01,1.189317566412879890e+00,1.323494640326241756e+00,-1.395805919880899282e+01,-1.849452377296223915e+00,-5.856061990052785049e+00,6.012615885700646201e-01,6.593079131059696785e+00,1.491665061277943405e+00,-1.116814978447207451e+00,1.695934204093979503e+01,1.655358578592858176e+00,1.265996269398770524e+00
-3.561461735963191444e+01,7.883840897006872961e-01,1.487585340499592412e+01,-2.705844101114295075e+00,2.563949524095575327e+01,-1.551307512201019989e+01,-1.240023261852399417e+00,6.941575298494035096e+00,-1.053272345594117310e+00,1.017813938528450635e+01,-1.615476062822404302e+01,-1.471527002795222527e+00,7.754692427543070643e+00,-4.001745734527680787e-01,1.077794632732261704e+01,-2.977431937273747309e+01,-4.081103166517676684e+00,-1.665510854873630819e+01,4.224148163674085410e+00,1.259594541207421514e+01,3.314247765553743452e+00,-7.619945489526991800e+00,4.204244739116820284e+01,1.304998916739223969e+00,2.459912734934750933e+00,-1.209933241368821655e+01,-1.255532883892656715e+00,-5.881493358608438804e+00,5.824877345959484920e-01,5.217530243740328366e+00,1.467940450305825095e+00,-1.062328796021434929e+00,1.735283347984730185e+01,9.231309514910586156e-01,7.359710174781739500e-01,-1.267661669041527972e+01,-1.660442375120341429e+00,-5.867368492480996345e+00,5.816947082031822536e-01,5.621592896144969487e+00,1.788757651899096190e+00,-1.271067408234916929e+00,1.756698787340026513e+01,1.238916099326846210e+00,9.518576273555594547e-01
-2.852766027367233193e+01,6.786214629310481250e+00,1.278892213135758560e+01,-4.629650193675323155e-01,2.173476144027366885e+01,-1.520353406207374114e+01,-2.064335945862547650e+00,7.576208053550089971e+00,6.356188798430970621e-01,1.016640153965257554e+01,-1.616416682490845602e+01,-1.489148927128642441e+00,9.373401916990236060e+00,1.930586852578789925e+00,1.095029159461083523e+01,-2.695298694043599497e+01,-4.439152957239274500e+00,-1.607408308614641967e+01,5.302801369111901586e+00,1.138577840511004879e+01,2.320138743986714047e+00,-1.047799117818064296e+01,3.217813653672905616e+01,4.602536697806837163e-01,1.557795340421079144e+00,-9.550535665113352835e+00,-7.907810954577925155e-01,-5.735015640967898065e+00,1.153235105033107999e+00,3.711112710115084479e+00,9.403171509855828836e-01,-1.405384162274535331e+00,1.261177674778577540e+01,9.170351405109080645e-01,8.332559823634438922e-01,-1.139636205472184294e+01,-7.594643599196149175e-01,-4.846881609383975942e+00,1.762584698248448545e+00,5.408511772433149289e+00,1.154402700615077881e+00,-8.318740827538138038e-01,1.207603260727917593e+01,1.860028214301392202e+00,1.898527338966129463e+00
